dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate,clean_pred,noisy_pred,clean_score,noisy_score,delta_p,failure_label,clean_raw_output,noisy_raw_output
squad,463,What impacts distribution of wealth when evaluating labor?,Wat imts disiution of wealth whe evaluting labor?,"[""different classifications of workers"", ""differences in value added by different classifications of workers"", ""differences in value added by different classifications of workers""]",char_deletion,0.15,8,14,1.75,0.1428571428571428,0.4285714285714285,Differences in value added by different classifications of workers impact the distribution of wealth,Inequalities in labor income distribution are evaluated based on differences in value added by workers,0.8181818181818181,0.5,0.3181818181818181,1,Differences in value added by different classifications of workers impact the distribution of wealth.,Inequalities in labor income distribution are evaluated based on differences in value added by workers.
squad,463,What impacts distribution of wealth when evaluating labor?,Wt its diiution of welth whe evlutin lao?,"[""different classifications of workers"", ""differences in value added by different classifications of workers"", ""differences in value added by different classifications of workers""]",char_deletion,0.3,8,17,2.125,0.3529411764705882,0.4117647058823529,Differences in value added by different classifications of workers impact the distribution of wealth,Inequality evolves from productivity gap between high- and low-paid professions,0.8181818181818181,0.0,0.8181818181818181,1,Differences in value added by different classifications of workers impact the distribution of wealth.,Inequality evolves from productivity gap between high- and low-paid professions.
squad,463,What impacts distribution of wealth when evaluating labor?,What i mpacts distribution of wealth when evaluating labor?,"[""different classifications of workers"", ""differences in value added by different classifications of workers"", ""differences in value added by different classifications of workers""]",intra_word_whitespace,0.05,9,12,1.3333333333333333,0.1666666666666666,0.1666666666666666,Differences in value added by different classifications of workers impact the distribution of wealth,Differences in value added by labor classifications impact the distribution of wealth,0.8181818181818181,0.7000000000000001,0.118181818181818,0,Differences in value added by different classifications of workers impact the distribution of wealth.,Differences in value added by labor classifications impact the distribution of wealth.
squad,463,What impacts distribution of wealth when evaluating labor?,Wh at impact s distribution of wealth when evaluating labor?,"[""different classifications of workers"", ""differences in value added by different classifications of workers"", ""differences in value added by different classifications of workers""]",intra_word_whitespace,0.15,10,12,1.2,0.1666666666666666,0.0,Differences in value added by different classifications of workers impact the distribution of wealth,Inequality is a reflection of the productivity gap between highly-paid and lower-paid professions,0.8181818181818181,0.1333333333333333,0.6848484848484848,1,Differences in value added by different classifications of workers impact the distribution of wealth.,Inequality is a reflection of the productivity gap between highly-paid and lower-paid professions.
squad,463,What impacts distribution of wealth when evaluating labor?,W hat imp acts distribution of wealth w hen evaluating labor?,"[""different classifications of workers"", ""differences in value added by different classifications of workers"", ""differences in value added by different classifications of workers""]",intra_word_whitespace,0.3,11,13,1.181818181818182,0.2307692307692307,0.2307692307692307,Differences in value added by different classifications of workers impact the distribution of wealth,unknown,0.8181818181818181,0.0,0.8181818181818181,1,Differences in value added by different classifications of workers impact the distribution of wealth.,Inequalities in labor income distribution are due to differences in value added by different classifications of workers. Wages are determined by the marginal value added of each worker.
squad,463,What impacts distribution of wealth when evaluating labor?,WHat impActs distribution of wealth when evaluAting labor?,"[""different classifications of workers"", ""differences in value added by different classifications of workers"", ""differences in value added by different classifications of workers""]",random_case_flip,0.05,8,14,1.75,0.2142857142857142,0.0714285714285714,Differences in value added by different classifications of workers impact the distribution of wealth,Differences in value added by labor result in unequal distribution of wealth,0.8181818181818181,0.5714285714285715,0.2467532467532466,1,Differences in value added by different classifications of workers impact the distribution of wealth.,Differences in value added by labor result in unequal distribution of wealth.
squad,463,What impacts distribution of wealth when evaluating labor?,WHat imPACts disTRiBution of wealth wheN evaluAting labor?,"[""different classifications of workers"", ""differences in value added by different classifications of workers"", ""differences in value added by different classifications of workers""]",random_case_flip,0.15,8,20,2.5,0.25,0.25,Differences in value added by different classifications of workers impact the distribution of wealth,unknown,0.8181818181818181,0.0,0.8181818181818181,1,Differences in value added by different classifications of workers impact the distribution of wealth.,"Inequalities in labor income distribution result from differences in value added by different classifications of workers. Wages are determined by the marginal value added of each worker. Thus, productivity gap between highly-paid and lower-paid professions impacts distribution of wealth in labor income."
squad,463,What impacts distribution of wealth when evaluating labor?,WHAt iMPACts diSTRiBution of weAlth wheN evAluAtinG laBoR?,"[""different classifications of workers"", ""differences in value added by different classifications of workers"", ""differences in value added by different classifications of workers""]",random_case_flip,0.3,8,27,3.375,0.2592592592592592,0.6296296296296297,Differences in value added by different classifications of workers impact the distribution of wealth,Inequality reflects the productivity gap between highly-paid and lower-paid professions,0.8181818181818181,0.0,0.8181818181818181,1,Differences in value added by different classifications of workers impact the distribution of wealth.,Inequality reflects the productivity gap between highly-paid and lower-paid professions.
squad,464,What do some community pharmacies do?,Whaf do some community pgarmacies do?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",keyboard_proximity,0.05,6,10,1.6666666666666667,0.1,0.3,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists and/or provide consulting services,0.8235294117647058,0.8235294117647058,0.0,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,Qhay do sike community pyarkacies do?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",keyboard_proximity,0.15,6,12,2.0,0.25,0.4166666666666667,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists and/or provide consulting services,0.8235294117647058,0.8235294117647058,0.0,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,Qhag co spne communiyy pgqrnadies co?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",keyboard_proximity,0.3,6,16,2.6666666666666665,0.3125,0.375,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists,0.8235294117647058,0.6666666666666666,0.1568627450980392,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists.
squad,464,What do some community pharmacies do?,Wha7 do some community pharm@cies do?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",homoglyph,0.05,6,11,1.8333333333333333,0.3636363636363636,0.0909090909090909,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists and/or provide consulting services,0.8235294117647058,0.8235294117647058,0.0,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,Wh@7 do 50me community pharm@c1es do?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",homoglyph,0.15,6,16,2.6666666666666665,0.5,0.125,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists and/or provide consulting services,0.8235294117647058,0.8235294117647058,0.0,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,Wh@7 d0 50m3 community ph@rm@c13s d0?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",homoglyph,0.3,6,22,3.6666666666666665,0.7727272727272727,0.2727272727272727,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists,0.8235294117647058,0.6666666666666666,0.1568627450980392,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists.
squad,464,What do some community pharmacies do?,Whatt do some community phharmacies do?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",char_repetition,0.05,6,10,1.6666666666666667,0.1,0.2,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists and/or provide consulting services,0.8235294117647058,0.8235294117647058,0.0,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,WWhatt do soomme community phharmmacies do?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",char_repetition,0.15,6,14,2.333333333333333,0.1428571428571428,0.3571428571428571,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Employ consultant pharmacists and/or provide consulting services,0.8235294117647058,1.0,-0.1764705882352941,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,WWhatt ddo soomme communitty phhaarmmaccies ddo?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",char_repetition,0.3,6,19,3.1666666666666665,0.2631578947368421,0.5263157894736842,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists and/or provide consulting services,0.8235294117647058,0.8235294117647058,0.0,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,Wha do some community parmacies do?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",char_deletion,0.05,6,10,1.6666666666666667,0.2,0.2,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists and/or provide consulting services,0.8235294117647058,0.8235294117647058,0.0,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,ha do se community paracies do?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",char_deletion,0.15,6,8,1.3333333333333333,0.125,0.25,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists and/or provide consulting services,0.8235294117647058,0.8235294117647058,0.0,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,ha o se communiy praies o?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",char_deletion,0.3,6,9,1.5,0.3333333333333333,0.6666666666666666,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists,0.8235294117647058,0.6666666666666666,0.1568627450980392,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists.
squad,464,What do some community pharmacies do?,What do some community pharmacies d o?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",intra_word_whitespace,0.05,7,9,1.2857142857142858,0.3333333333333333,0.1111111111111111,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Employ consultant pharmacists and/or provide consulting services,0.8235294117647058,1.0,-0.1764705882352941,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,What do some community pharmacies d o?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",intra_word_whitespace,0.15,7,9,1.2857142857142858,0.3333333333333333,0.1111111111111111,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Employ consultant pharmacists and/or provide consulting services,0.8235294117647058,1.0,-0.1764705882352941,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,Wha t do some community pharmacies d o?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",intra_word_whitespace,0.3,8,11,1.375,0.4545454545454545,0.1818181818181818,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists and/or provide consulting services,0.8235294117647058,0.8235294117647058,0.0,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,WhaT do some community pHarmacies do?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",random_case_flip,0.05,6,12,2.0,0.4166666666666667,0.1666666666666666,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists and/or provide consulting services,0.8235294117647058,0.8235294117647058,0.0,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,whaT do sOMe community pHarMacies do?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",random_case_flip,0.15,6,14,2.333333333333333,0.4285714285714285,0.3571428571428571,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists and/or provide consulting services,0.8235294117647058,0.8235294117647058,0.0,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists and/or provide consulting services.
squad,464,What do some community pharmacies do?,whaT Do sOMe communiTy pHArMaCies Do?,"[""employ consultant pharmacists and/or provide consulting services"", ""employ consultant pharmacists"", ""employ consultant pharmacists and/or provide consulting services""]",random_case_flip,0.3,6,18,3.0,0.5,0.5,Some community pharmacies employ consultant pharmacists and/or provide consulting services,Some community pharmacies employ consultant pharmacists and/or provide consulting services,0.8235294117647058,0.8235294117647058,0.0,0,Some community pharmacies employ consultant pharmacists and/or provide consulting services.,Some community pharmacies employ consultant pharmacists and/or provide consulting services.
squad,465,Is the packet header long ,Is the packet header lonf ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",keyboard_proximity,0.05,5,7,1.4,0.1428571428571428,0.1428571428571428,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,Os tye pacjet header lont ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",keyboard_proximity,0.15,5,9,1.8,0.2222222222222222,0.6666666666666666,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,Us rbe pavmet geadee lonf ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",keyboard_proximity,0.3,5,12,2.4,0.3333333333333333,0.3333333333333333,The packet header can be small,Connection identifiers are negotiated between endpoints,1.0,0.0,1.0,1,The packet header can be small.,Connection identifiers are negotiated between endpoints.
squad,465,Is the packet header long ,Is the packet header 1ong ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",homoglyph,0.05,5,8,1.6,0.125,0.125,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,15 the p@cket header 1ong ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",homoglyph,0.15,5,13,2.6,0.3846153846153846,0.2307692307692307,The packet header can be small,The packet header is small,1.0,0.6666666666666665,0.3333333333333335,1,The packet header can be small.,The packet header is small.
squad,465,Is the packet header long ,15 th3 p@ck3t he@der 10ng ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",homoglyph,0.3,5,18,3.6,0.5555555555555556,0.2777777777777778,The packet header can be small,"The packet header can be small, containing only the connection ID",1.0,0.7142857142857143,0.2857142857142857,1,The packet header can be small.,"The packet header can be small, containing only the connection ID."
squad,465,Is the packet header long ,Is the packet header longg ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",char_repetition,0.05,5,7,1.4,0.1428571428571428,0.0,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,IIs thhe packket header longg ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",char_repetition,0.15,5,10,2.0,0.2,0.5,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,IIs tthhe pacckket hheaderr longg ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",char_repetition,0.3,5,14,2.8,0.2857142857142857,0.5714285714285714,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,Is the packet header lon ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",char_deletion,0.05,5,6,1.2,0.0,0.1666666666666666,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,s te pacet header lon ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",char_deletion,0.15,5,7,1.4,0.1428571428571428,0.5714285714285714,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,s e paet eade lon ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",char_deletion,0.3,5,8,1.6,0.375,0.625,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,I s the packet header long ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",intra_word_whitespace,0.05,6,7,1.1666666666666667,0.2857142857142857,0.0,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,I s the packet header long ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",intra_word_whitespace,0.15,6,7,1.1666666666666667,0.2857142857142857,0.0,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,I s the packet header l ong ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",intra_word_whitespace,0.3,7,9,1.2857142857142858,0.4444444444444444,0.0,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,Is the packet header lonG ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",random_case_flip,0.05,5,7,1.4,0.1428571428571428,0.2857142857142857,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,is tHe pacKet header lonG ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",random_case_flip,0.15,5,10,2.0,0.3,0.7,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,465,Is the packet header long ,is THe paCKet HeadeR lonG ,"[""The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number"", ""The packet header can be small"", ""small""]",random_case_flip,0.3,5,12,2.4,0.25,0.5833333333333334,The packet header can be small,The packet header can be small,1.0,1.0,0.0,0,The packet header can be small.,The packet header can be small.
squad,466,How did Celeron handle business on trip?,Hpw did Csleron handle business on trip?,"[""British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""told them to leave"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""buried lead plates"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave""]",keyboard_proximity,0.05,7,12,1.7142857142857142,0.3333333333333333,0.1666666666666666,Celeron informed British merchants and fur-traders of French claims and told them to leave,Céloron informed British merchants and fur-traders of French claims and told them to leave,0.7741935483870968,0.8387096774193549,-0.0645161290322581,0,Celeron informed British merchants and fur-traders of French claims and told them to leave.,Céloron informed British merchants and fur-traders of French claims and told them to leave.
squad,466,How did Celeron handle business on trip?,Hiw did Crperon handle busibess ob tril?,"[""British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""told them to leave"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""buried lead plates"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave""]",keyboard_proximity,0.15,7,14,2.0,0.1428571428571428,0.3571428571428571,Celeron informed British merchants and fur-traders of French claims and told them to leave,He informed traders to leave the territory,0.7741935483870968,0.4,0.3741935483870967,1,Celeron informed British merchants and fur-traders of French claims and told them to leave.,"He informed traders to leave the territory. (encountered British merchants or fur-traders, Céloron informed them of the French claims on the territory and told them to leave.)"
squad,466,How did Celeron handle business on trip?,Hid xud Cdkeron handpe buzibess oh ttio?,"[""British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""told them to leave"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""buried lead plates"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave""]",keyboard_proximity,0.3,7,18,2.571428571428572,0.3333333333333333,0.6111111111111112,Celeron informed British merchants and fur-traders of French claims and told them to leave,Buried lead plates with French claims,0.7741935483870968,0.6666666666666666,0.1075268817204301,0,Celeron informed British merchants and fur-traders of French claims and told them to leave.,Buried lead plates with French claims.
squad,466,How did Celeron handle business on trip?,H0w did Ce1eron handle business on trip?,"[""British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""told them to leave"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""buried lead plates"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave""]",homoglyph,0.05,7,12,1.7142857142857142,0.4166666666666667,0.1666666666666666,Celeron informed British merchants and fur-traders of French claims and told them to leave,Céloron informed British merchants and fur-traders of French claims and told them to leave,0.7741935483870968,0.8387096774193549,-0.0645161290322581,0,Celeron informed British merchants and fur-traders of French claims and told them to leave.,Céloron informed British merchants and fur-traders of French claims and told them to leave.
squad,466,How did Celeron handle business on trip?,H0w did C31eron handl3 busines5 on tr1p?,"[""British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""told them to leave"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""buried lead plates"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave""]",homoglyph,0.15,7,19,2.7142857142857144,0.631578947368421,0.2105263157894736,Celeron informed British merchants and fur-traders of French claims and told them to leave,Céloron informed British merchants or fur-traders of French claims and told them to leave,0.7741935483870968,0.9032258064516128,-0.1290322580645161,0,Celeron informed British merchants and fur-traders of French claims and told them to leave.,Céloron informed British merchants or fur-traders of French claims and told them to leave.
squad,466,How did Celeron handle business on trip?,H0w d1d C31eron h@ndl3 bu51nes5 0n 7r1p?,"[""British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""told them to leave"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""buried lead plates"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave""]",homoglyph,0.3,7,29,4.142857142857143,0.7931034482758621,0.2758620689655172,Celeron informed British merchants and fur-traders of French claims and told them to leave,He informed and told them to leave,0.7741935483870968,0.7272727272727273,0.0469208211143694,0,Celeron informed British merchants and fur-traders of French claims and told them to leave.,He informed and told them to leave.
squad,466,How did Celeron handle business on trip?,Hoow did Ceeleron handle business on trip?,"[""British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""told them to leave"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""buried lead plates"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave""]",char_repetition,0.05,7,11,1.5714285714285714,0.0909090909090909,0.1818181818181818,Celeron informed British merchants and fur-traders of French claims and told them to leave,Céloron informed British merchants and fur-traders of French claims and told them to leave,0.7741935483870968,0.8387096774193549,-0.0645161290322581,0,Celeron informed British merchants and fur-traders of French claims and told them to leave.,Céloron informed British merchants and fur-traders of French claims and told them to leave.
squad,466,How did Celeron handle business on trip?,Hoow did Ceelleron handle businness onn tripp?,"[""British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""told them to leave"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""buried lead plates"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave""]",char_repetition,0.15,7,15,2.142857142857143,0.1333333333333333,0.3333333333333333,Celeron informed British merchants and fur-traders of French claims and told them to leave,He informed British merchants and fur-traders of French claims and told them to leave,0.7741935483870968,0.7741935483870968,0.0,0,Celeron informed British merchants and fur-traders of French claims and told them to leave.,He informed British merchants and fur-traders of French claims and told them to leave.
squad,466,How did Celeron handle business on trip?,Hooww ddiid Ceelleron handlle bussinness onn trripp?,"[""British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""told them to leave"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""buried lead plates"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave""]",char_repetition,0.3,7,21,3.0,0.238095238095238,0.5238095238095238,Celeron informed British merchants and fur-traders of French claims and told them to leave,Céloron informed British merchants or fur-traders of French claims and told them to leave,0.7741935483870968,0.9032258064516128,-0.1290322580645161,0,Celeron informed British merchants and fur-traders of French claims and told them to leave.,Céloron informed British merchants or fur-traders of French claims and told them to leave.
squad,466,How did Celeron handle business on trip?,Hw did Cleron handle business on trip?,"[""British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""told them to leave"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave."", ""buried lead plates"", ""Whenever he encountered British merchants or fur-traders, C\u00e9loron informed them of the French claims on the territory and told them to leave""]",char_deletion,0.05,7,10,1.4285714285714286,0.3,0.2,Celeron informed British merchants and fur-traders of French claims and told them to leave,Céloron informed British merchants and fur-traders to leave the territory,0.7741935483870968,0.6923076923076924,0.0818858560794043,0,Celeron informed British merchants and fur-traders of French claims and told them to leave.,Céloron informed British merchants and fur-traders to leave the territory. (passage text)
